,link,title
197,http://pittsburghpa.gov/publicsafety/blotterview/197,Update: Police Investigate Stabbing Incident - 07.29.2019
195,http://pittsburghpa.gov/publicsafety/blotterview/195,"Officer Attacked, Actor Arrested - 07.28.2019"
193,http://pittsburghpa.gov/publicsafety/blotterview/193,Woman Rescued at West End Overlook - 07.27.2019
192,http://pittsburghpa.gov/publicsafety/blotterview/192,UPDATE (photo added): Arrest Made in Overnight Homicide - 07.27.2019
194,http://pittsburghpa.gov/publicsafety/blotterview/194,Multiple People Stabbed During Fight - 07.27.2019
190,http://pittsburghpa.gov/publicsafety/blotterview/190,Woman Shot in Leg - 07.26.2019
189,http://pittsburghpa.gov/publicsafety/blotterview/189,"Police, EMS Respond to Injured Child in Hill District - 07.25.2019"
191,http://pittsburghpa.gov/publicsafety/blotterview/191,Man Shot in Shoulder - 07.25.2019
188,http://pittsburghpa.gov/publicsafety/blotterview/188,UPDATE: Police Respond to Man Shot Inside Residence - 07.22.2019
187,http://pittsburghpa.gov/publicsafety/blotterview/187,Pittsburgh Police Arrest Man on Field at Pirates Game - 07.21.2019
186,http://pittsburghpa.gov/publicsafety/blotterview/186,Police Respond to Pedestrian Hit and Run Downtown - 07.20.2019
185,http://pittsburghpa.gov/publicsafety/blotterview/185,"Police Respond to Assault Call, Make Arrest - 07.19.2019"
184,http://pittsburghpa.gov/publicsafety/blotterview/184,"EMS, Fire and Police Respond to Emergency at Highland Park Pool - 07.19.2019"
183,http://pittsburghpa.gov/publicsafety/blotterview/183,Police Respond to Male Shot on the North Side  - 07.18.2019
180,http://pittsburghpa.gov/publicsafety/blotterview/180,UPDATE: Police Search for Missing Girl - 07.17.2019
182,http://pittsburghpa.gov/publicsafety/blotterview/182,Police Respond to Threatening Male inside Shadyside Business - 07.17.2019
181,http://pittsburghpa.gov/publicsafety/blotterview/181,Police Respond to Possible Burglary in Progress - 07.17.2019
176,http://pittsburghpa.gov/publicsafety/blotterview/176,Police Respond to Vehicle Crashed Into a Home - 07.16.2019
178,http://pittsburghpa.gov/publicsafety/blotterview/178,Police Respond to Double Shooting in the Hill District - 07.16.2019
177,http://pittsburghpa.gov/publicsafety/blotterview/177,UPDATE: SWAT Incident Ends With Arrest in Homewood - 07.16.2019
179,http://pittsburghpa.gov/publicsafety/blotterview/179,Police Respond to Teenager Shot - 07.16.2019
174,http://pittsburghpa.gov/publicsafety/blotterview/174,"Police, EMS Respond to Pedestrian Struck by Vehicle - 07.15.2019"
175,http://pittsburghpa.gov/publicsafety/blotterview/175,UPDATE: Pittsburgh Police Search for Missing Girl - 07.15.2019
171,http://pittsburghpa.gov/publicsafety/blotterview/171,Two Shot in Northview Heights - 07.14.2019
173,http://pittsburghpa.gov/publicsafety/blotterview/173,Fatal Vehicle v. Motorycle Crash Investigated - 07.14.2019
172,http://pittsburghpa.gov/publicsafety/blotterview/172,Police Arrest Sex Assault Suspect - 07.14.2019
170,http://pittsburghpa.gov/publicsafety/blotterview/170,Off-Duty PBP Officer Shot - 07.14.2019
165,http://pittsburghpa.gov/publicsafety/blotterview/165,Police Investigating Fatal Motorcycle Crash - 07.13.2019
167,http://pittsburghpa.gov/publicsafety/blotterview/167,SWAT Incident Ends Peacefully - 07.13.2019
168,http://pittsburghpa.gov/publicsafety/blotterview/168,Domestic Incident Leads to Pursuit - 07.13.2019
169,http://pittsburghpa.gov/publicsafety/blotterview/169,Police Investigate Shooting at Nova Place - 07.13.2019
166,http://pittsburghpa.gov/publicsafety/blotterview/166,"Police Seize Drugs, Guns - 07.12.2019"
164,http://pittsburghpa.gov/publicsafety/blotterview/164,UPDATE: Police Seek Public Assistance In Solving Downtown Bank Robbery - 07.12.2019
163,http://pittsburghpa.gov/publicsafety/blotterview/163,Police Respond To Possible Theft In Progress - 07.12.2019
162,http://pittsburghpa.gov/publicsafety/blotterview/162,Fatal Shooting in Allentown - 07.11.2019
160,http://pittsburghpa.gov/publicsafety/blotterview/160,UPDATE: Washington Blvd. Floodgates Are Down - 07.11.2019
157,http://pittsburghpa.gov/publicsafety/blotterview/157,Police Investigate North Side Shooting - 07.10.2019
159,http://pittsburghpa.gov/publicsafety/blotterview/159,Public Safety Crews Rescue Driver from Overturned Truck - 07.10.2019
158,http://pittsburghpa.gov/publicsafety/blotterview/158,UPDATE: Chartiers REOPENS After Downed Pole - 07.10.2019
161,http://pittsburghpa.gov/publicsafety/blotterview/161,Police Investigate Assault In Sheraden  - 07.09.2019
156,http://pittsburghpa.gov/publicsafety/blotterview/156,UPDATE: Police Investigate Collision Involving Police Cruiser - 07.09.2019
155,http://pittsburghpa.gov/publicsafety/blotterview/155,Police Investigate Business Robbery in Shadyside - 07.08.2019
154,http://pittsburghpa.gov/publicsafety/blotterview/154,"Police, Fire, EMS Respond to Single Vehicle Rollover - 07.07.2019"
152,http://pittsburghpa.gov/publicsafety/blotterview/152,Police Seek the Public's Help In Burglary/Sexual Assault Investigation - 07.07.2019
153,http://pittsburghpa.gov/publicsafety/blotterview/153,"Police, Fire, EMS Respond to Fallen Tree On Vehicle - 07.07.2019"
150,http://pittsburghpa.gov/publicsafety/blotterview/150,Police Respond to a Male Shot in Beltzhoover - 07.06.2019
151,http://pittsburghpa.gov/publicsafety/blotterview/151,UPDATE: Police Search for Missing Man - 07.06.2019
145,http://pittsburghpa.gov/publicsafety/blotterview/145,Update: Police Investigate East Hills Stabbing - 07.05.2019
149,http://pittsburghpa.gov/publicsafety/blotterview/149,Arrest in Downtown Bank Robberies - 07.05.2019
148,http://pittsburghpa.gov/publicsafety/blotterview/148,Police Respond to 911 Call About Baseballs Into the Allegheny River - 07.05.2019
146,http://pittsburghpa.gov/publicsafety/blotterview/146,Public Safety On Fourth of July Celebrations   - 07.05.2019
143,http://pittsburghpa.gov/publicsafety/blotterview/143,Police Investigate Double Shooting Downtown  - 07.04.2019
144,http://pittsburghpa.gov/publicsafety/blotterview/144,Police Investigate Male Shot in Leg - 07.04.2019
147,http://pittsburghpa.gov/publicsafety/blotterview/147,Police Investigate Stabbing and Robbery in Sheraden - 07.04.2019
142,http://pittsburghpa.gov/publicsafety/blotterview/142,UPDATE: Police Search for Missing Boy - 07.04.2019
141,http://pittsburghpa.gov/publicsafety/blotterview/141,UPDATE: Shots Fired in Homewood - 07.03.2019
140,http://pittsburghpa.gov/publicsafety/blotterview/140,UPDATE: Police Seek the Public's Help Locating a Missing Man - 07.03.2019
138,http://pittsburghpa.gov/publicsafety/blotterview/138,UPDATE: Police Investigate Spring Hill Shooting - 07.02.2019
137,http://pittsburghpa.gov/publicsafety/blotterview/137,UPDATE: Criminal Charges for Beechview Alligator Owner - 07.02.2019
135,http://pittsburghpa.gov/publicsafety/blotterview/135,Man Grazed by Bullet - 07.02.2019
139,http://pittsburghpa.gov/publicsafety/blotterview/139,Felony Arrest Warrant Executed in Carrick - 07.02.2019
136,http://pittsburghpa.gov/publicsafety/blotterview/136,UPDATE 2: Police Investigate Downtown Bank Robbery - 07.02.2019
134,http://pittsburghpa.gov/publicsafety/blotterview/134,Woman Injured in Hill Shooting - 07.01.2019
133,http://pittsburghpa.gov/publicsafety/blotterview/133,Man Found Shot in Car - 07.01.2019
132,http://pittsburghpa.gov/publicsafety/blotterview/132,Police Investigate Hit and Run Crash - 06.30.2019
131,http://pittsburghpa.gov/publicsafety/blotterview/131,Police Investigate Shooting in Carrick - 06.29.2019
130,http://pittsburghpa.gov/publicsafety/blotterview/130,Police Investigate Possible Shooting - 06.29.2019
129,http://pittsburghpa.gov/publicsafety/blotterview/129,Collision Investigation Unit called to Crash - 06.28.2019
124,http://pittsburghpa.gov/publicsafety/blotterview/124,"Police Investigate Two Shootings in Troy Hill Neighborhood, One Fatal - 06.26.2019"
128,http://pittsburghpa.gov/publicsafety/blotterview/128,Update: Police Investigate Downtown Bank Robbery - 06.26.2019
126,http://pittsburghpa.gov/publicsafety/blotterview/126,Police/SWAT Respond to Armed Male Barricaded in Residence With Children - 06.26.2019
125,http://pittsburghpa.gov/publicsafety/blotterview/125,"Police, EMS Respond to Two Teenage Males Shot on the North Side - 06.26.2019"
123,http://pittsburghpa.gov/publicsafety/blotterview/123,Police Respond to Male Shot - 06.26.2019
121,http://pittsburghpa.gov/publicsafety/blotterview/121,Police/SWAT Respond to Call for a Welfare Check - 06.25.2019
122,http://pittsburghpa.gov/publicsafety/blotterview/122,Police/SWAT Respond to Reports of Shots Fired  - 06.25.2019
120,http://pittsburghpa.gov/publicsafety/blotterview/120,Police Investigate Vandalism to a Memorial to Officer Paul Scuillo - 06.24.2019
118,http://pittsburghpa.gov/publicsafety/blotterview/118,"Police, Fire Respond To Overturned Dump Truck - 06.23.2019"
119,http://pittsburghpa.gov/publicsafety/blotterview/119,Update 3 : Police Investigate Two Shootings in Zone 3 - 06.23.2019
117,http://pittsburghpa.gov/publicsafety/blotterview/117,UPDATED: Police Respond to Altercation On PAT Bus - 06.22.2019
116,http://pittsburghpa.gov/publicsafety/blotterview/116,Update: Police Make Arrest In Stabbing Death of Male on the North Side - 06.22.2019
115,http://pittsburghpa.gov/publicsafety/blotterview/115,UPDATE: Police Respond to Male Stabbed  - 06.21.2019
114,http://pittsburghpa.gov/publicsafety/blotterview/114,Arrest in Death of Kenneth Baptiste Jr. - 06.20.2019
111,http://pittsburghpa.gov/publicsafety/blotterview/111,Police Respond to a Male Shot - 06.19.2019
113,http://pittsburghpa.gov/publicsafety/blotterview/113,Animal Care and Control Officers Rescue Domesticated Ducks In Park - 06.18.2019
107,http://pittsburghpa.gov/publicsafety/blotterview/107,Police Officer Attacked by Dog While Providing Aid to Male - 06.16.2019
110,http://pittsburghpa.gov/publicsafety/blotterview/110,"Police, EMS Respond to Hit and Run - 06.16.2019"
108,http://pittsburghpa.gov/publicsafety/blotterview/108,Police Respond to Reports of a Possible Stabbing - 06.16.2019
109,http://pittsburghpa.gov/publicsafety/blotterview/109,Police Respond to Male Shot - 06.16.2019
105,http://pittsburghpa.gov/publicsafety/blotterview/105,"Police, EMS Respond to Male Shot - 06.15.2019"
106,http://pittsburghpa.gov/publicsafety/blotterview/106,Police Respond to Unresponsive Male on North Side - 06.15.2019
104,http://pittsburghpa.gov/publicsafety/blotterview/104,Police Investigate Vehicle Crashed Into Residence - 06.15.2019
103,http://pittsburghpa.gov/publicsafety/blotterview/103,Woman Goes Over Homestead Grays Bridge - 06.14.2019
101,http://pittsburghpa.gov/publicsafety/blotterview/101,Serious Solo Vehicle Crash Investigated - 06.14.2019
102,http://pittsburghpa.gov/publicsafety/blotterview/102,Animal Care & Control Saves Five Ducklings From Sewer - 06.14.2019
100,http://pittsburghpa.gov/publicsafety/blotterview/100,Police Arrest Squirrel Hill Man for Corruption of Minor - 06.13.2019
99,http://pittsburghpa.gov/publicsafety/blotterview/99,Police Investigate Personal Care Home Robbery - 06.13.2019
97,http://pittsburghpa.gov/publicsafety/blotterview/97,Police Pursue Stolen Vehicle  - 06.12.2019
98,http://pittsburghpa.gov/publicsafety/blotterview/98,Police Investigate Business Robbery - 06.12.2019
96,http://pittsburghpa.gov/publicsafety/blotterview/96,"Police, Fire and EMS Respond to Collision on Liberty Bridge - 06.12.2019"
94,http://pittsburghpa.gov/publicsafety/blotterview/94,"Three Alligators, Other Animals Seized From Home - 06.11.2019"
93,http://pittsburghpa.gov/publicsafety/blotterview/93,Police Investigate Kidnapping - 06.11.2019
92,http://pittsburghpa.gov/publicsafety/blotterview/92,UPDATE: Police Seek Suspect in Memorial Day Homicide in the Hill District - 06.11.2019
95,http://pittsburghpa.gov/publicsafety/blotterview/95,UPDATE: Second Victim Dies in Hill District Shooting - 06.11.2019
90,http://pittsburghpa.gov/publicsafety/blotterview/90,Two People Shot in Larimer - 06.10.2019
91,http://pittsburghpa.gov/publicsafety/blotterview/91,UPDATE: Police LOCATE Endangered Adult Male - 06.10.2019
89,http://pittsburghpa.gov/publicsafety/blotterview/89,Police Respond to North Side Shots Fired - 06.09.2019
88,http://pittsburghpa.gov/publicsafety/blotterview/88,Another Loose Alligator Found - 06.08.2019
87,http://pittsburghpa.gov/publicsafety/blotterview/87,Large Alligator Captured in Beechview - 06.06.2019
86,http://pittsburghpa.gov/publicsafety/blotterview/86,Arrest Made in North Side Homicide - 06.05.2019
84,http://pittsburghpa.gov/publicsafety/blotterview/84,Police Investigate Head-on Collision - 06.04.2019
85,http://pittsburghpa.gov/publicsafety/blotterview/85,SWAT Responds to Barricaded Male - 06.04.2019
83,http://pittsburghpa.gov/publicsafety/blotterview/83,UPDATE: Arrest in North Side Stabbing - 06.03.2019
82,http://pittsburghpa.gov/publicsafety/blotterview/82,Police Search for Illegal Motorcyclist - 06.03.2019
80,http://pittsburghpa.gov/publicsafety/blotterview/80,"Police, Fire and EMS Respond to Multi-Vehicle Crash - 06.02.2019"
81,http://pittsburghpa.gov/publicsafety/blotterview/81,"Fire, Police, EMS Respond to Suspected Electrical Fire - 06.02.2019"
79,http://pittsburghpa.gov/publicsafety/blotterview/79,Police Respond to Woman Shot - 06.01.2019
78,http://pittsburghpa.gov/publicsafety/blotterview/78,"EMS, Fire, Police Respond to Vehicle into Home - 05.31.2019"
76,http://pittsburghpa.gov/publicsafety/blotterview/76,UPDATE: Police Seek Public's Help in Hill District Homicide  - 05.30.2019
77,http://pittsburghpa.gov/publicsafety/blotterview/77,Police Investigate West End Shooting - 05.30.2019
74,http://pittsburghpa.gov/publicsafety/blotterview/74,Deceased Male Found in Camp - 05.29.2019
72,http://pittsburghpa.gov/publicsafety/blotterview/72,Police Respond to Fatal Shooting in West End - 05.29.2019
75,http://pittsburghpa.gov/publicsafety/blotterview/75,EMS Flood Response Unit Responds to Flooded Roadway  - 05.29.2019
73,http://pittsburghpa.gov/publicsafety/blotterview/73,"Fire, Police Respond to Condo Building Fire - 05.28.2019"
71,http://pittsburghpa.gov/publicsafety/blotterview/71,Police Investigate Fatal Shooting in Homewood - 05.28.2019
70,http://pittsburghpa.gov/publicsafety/blotterview/70,Police Respond to Fatal Shooting in Hill - 05.27.2019
67,http://pittsburghpa.gov/publicsafety/blotterview/67,Police Respond to Pedestrian Hit and Run - 05.26.2019
68,http://pittsburghpa.gov/publicsafety/blotterview/68,Police Respond to Single Vehicle Crash - 05.26.2019
69,http://pittsburghpa.gov/publicsafety/blotterview/69,Police Investigate Pedestrian Struck by Vehicle on Mount Washington - 05.26.2019
66,http://pittsburghpa.gov/publicsafety/blotterview/66,"SWAT, Tactical Negotiators Respond to Well-Being Check on Veteran - 05.25.2019"
65,http://pittsburghpa.gov/publicsafety/blotterview/65,Police Seek Driver of Vehicle Abandoned After Crash - 05.25.2019
56,http://pittsburghpa.gov/publicsafety/blotterview/56,Police Respond to Shots Fired - 05.24.2019
58,http://pittsburghpa.gov/publicsafety/blotterview/58,Police Respond To Shots Fired - 05.24.2019
60,http://pittsburghpa.gov/publicsafety/blotterview/60,Police Respond To Victim Shot - 05.24.2019
61,http://pittsburghpa.gov/publicsafety/blotterview/61,Police Respond to Shooting Victim - 05.24.2019
62,http://pittsburghpa.gov/publicsafety/blotterview/62,Police Investigating Death - 05.24.2019
63,http://pittsburghpa.gov/publicsafety/blotterview/63,Statement on Overnight Shootings - 05.24.2019
64,http://pittsburghpa.gov/publicsafety/blotterview/64,SWAT Called for Possibly Suicidal Male - 05.24.2019
55,http://pittsburghpa.gov/publicsafety/blotterview/55,Police Execute Narcotics Warrant - Arrests Made - 05.23.2019
54,http://pittsburghpa.gov/publicsafety/blotterview/54,Police Respond To Shooting Victim - 05.22.2019
